Send a message to this business. This business typically responds in a day.	向该商家发送消息。该商家通常会在 1 天内回复。
Send a message to this business. This business typically responds in a few days.	向该商家发送消息。该商家通常会在几天内回复。
Send a message to this business. This business typically responds in a few hours.	向该商家发送消息。该商家通常会在几小时内回复。
Send a message to this business. This business typically responds in a few minutes.	向该商家发送消息。该商家通常会在几分钟内回复。
Past browsing and download history may be stored in your browser’s cache.	过去的浏览和下载记录可能会被存储在浏览器的缓存中。
To remove these results, follow these steps:	要移除这些结果，请按以下步骤操作：
Look in the top right corner of the page.	查看页面右上角。
Follow these steps to check if you’re signed out of your browser:	请按照以下步骤检查您是否在浏览器中退出了 Google 帐号：
Remove all custom results	移除所有个性化结果
Sign out of your Google Account	退出 Google 帐号
Open private browsing mode	打开隐身浏览模式
Search privately on a mobile browser	使用移动浏览器进行隐身搜索
You may need to enter your Google account password when changing these settings.	在更改这些设置时，您可能需要输入自己的 Google 帐号密码。
Change your payment or delivery info	更改您的付款或送货信息
Follow the steps to choose or enter your payment method and delivery address.	按照相应步骤操作，选择或输入您的付款方式和送货地址。
To search Google or GIFs, connect to Wi-Fi or a cellular network.	要在 Google 中进行搜索或搜索 GIF，请连接 Wi-Fi 或移动网络。
Open an app, then tap the message field.	打开一个应用，然后点按消息字段。
* Persian support has been added to the iPad	* iPad 版 Gboard 应用现支持波斯语
Walks and hits per innings pitched	每局被上垒率
Violeta Parra’s 100th Birthday	比奥莱塔·帕拉诞辰 100 周年
Wilhelm Bartelmann’s 172nd birthday	威尔海姆·巴特曼诞辰 172 周年
Bagong Kussudiardja’s 89th Birthday	Bagong Kussudiardja 诞辰 89 周年
Begum Akhtar’s 103rd birthday	贝格姆·阿克塔尔诞辰 103 周年
Fridtjof Nansen’s 156th Birthday	弗里乔夫·南森诞辰 156 周年
Clare Hollingworth’s 106th birthday	克莱尔·霍林沃思诞辰 106 周年
Click to view place information	点击即可查看地点信息
pic,pics,picture,pictures,image,images	图,图像,图片,影像,映像,照片,相片
Follow the steps to record your voice.	按照相应的步骤录下您的声音。
Give us a call for more information.	如需了解详情，请打电话给我们。
Save places and Google will create custom itineraries, just for you.	保存地点后，Google 便会为您创建专属的定制行程。
Speak like you would to a person	以日常交流的方式说话
On iPhones, podcasts aren’t available yet.	但目前尚不支持在 iPhone 上收听播客。
Add, change, or delete an address.	添加、更改或删除地址。
Add, change, or delete a location	添加、更改或删除地理位置
What you can get info about	您可以获得的相关信息
Buy items on your list	购买您的清单中的商品
Change or remove items	更改或移除商品
To remove an item, tap the box.	要移除某个商品，请点按相应的方框。
Take a close-up photo that clearly shows the hours for Google to scan	拍摄可以清晰显示营业时间的特写照片，供 Google 扫描
Make your changes and tap outside the nickname box.	进行更改并点按昵称框之外的任何位置。
Rename or delete a list	重命名或删除清单
You can share a list with as many people as you want.	您可以与他人共享清单，共享人数不受限制。
See or change your primary list	查看或更改您的主要清单
You can change your primary list whenever you want.	您可以随时更改您的主要清单。
If you don’t want to use your voice, you can add items to a list manually.	如果您不想使用语音功能，可以手动将商品添加到清单。
Items are automatically added to your primary shopping list.	系统会自动将商品添加到您的主要购物清单。
Say what you want to add to your list, for example:	说出您想要添加到清单的内容，例如：
Longest field goal made	射门成功最长码数
Enter your work address	输入您的工作地点
Access weather instantly from your Home screen	在主屏幕上即时查看天气信息
Designed to show the range of information on the web.	旨在如实呈现网络信息的多样性。
So that we can help you, please make sure that your request meets these requirements:	请确保您的申请符合下列要求，以便我们可以为您提供帮助：
We only remove image or videos in which you personally appear that meet our requirements.	我们仅会移除显示您本人影像且符合我们的移除条件的图片或视频。
Search for contacts to share phone numbers and emails.	搜索联系人即可分享电话号码和电子邮件地址。
Help improve this result for English	协助改进这条搜索结果的简体中文翻译
Swipe left to see recently shared contacts.	向左滑动即可查看最近分享的联系人。
Medium-term: resolves within months	中期：几个月内好转
Where search predictions come from	联想查询的来源
What is shown in this picture?	这幅图片中显示的是哪个字词？
Play Word Coach to learn more about words you looked up	玩 Word Coach 可让您详细了解所查询的字词
Learn new words and improve your English vocabulary	学习新字词并提升英语词汇量
Play Google Word Coach, a game that helps you learn new words	Google Word Coach 是一款可帮您学习新字词的游戏，快来玩玩看
No results found with filters applied.	找不到与应用的过滤条件相符的结果。
Trips are created from confirmations sent to your Gmail and details you have manually added.	行程是根据发送至您的 Gmail 的确认信息和您手动添加的详情创建的。
Search by store name	按商店名称搜索
See delivery pricing and policy here.	在此处查看运费和政策。
New Doodle games, videos, and interactive experiences	新的涂鸦游戏、视频和互动体验
Short-term: resolves within days to weeks	短期：几天或几周内好转
Chronic: can last for years or be lifelong	慢性：可能会持续数年或伴随终身
Manage your Ad Exchange buyer creatives	管理您的 Ad Exchange 买方广告素材
You solved all the puzzles!	你解开了所有谜题！
It seems that you solved all the puzzles!	你成功解开了所有谜题！
Just give me one	告诉我一个答案就好
Your new home for saved items	收录已保存内容的全新空间
Why am I seeing this?	为什么我会看到此信息？
What should I call you?	我该怎么称呼你？
Here are the top stories	以下是焦点新闻
Here are the latest headlines	以下是最新要闻
When do you want to be reminded?	你想在什么时候收到提醒？
Safe extensions that you already have on your computer are sometimes purchased by hackers.	计算机上已有的安全扩展程序有时可能会被黑客控制。
To prevent this, always read through the update notification carefully.	为防止出现此类情况，请务必仔细阅读更新通知。
Sometimes you download a program you want, but the program also contains bad software.	有时，当您下载所需程序时，该程序中却包含了恶意软件。
Right-click the name of any unwanted programs.	右键点击任何恶意程序的名称。
A redirect to an unfamiliar web page	重定向至陌生的网页
A search engine that looks like Google, but with the wrong logo or web address	搜索引擎外观看起来像 Google，但徽标或网址却不同
Start typing for suggestions	开始输入即可获取建议
Tell customers about special events, promotions, or products	告知客户特殊活动、促销活动或产品的相关信息
Have news to share with your customers?	有任何要与客户分享的消息吗？
Sign in to see places you visited.	登录即可查看您浏览过的地点。
One of the most viewed hotels in this area this week	本周这个地区查看次数最多的酒店之一
New results match your search on Google	有新的搜索结果与您的 Google 搜索条件相符
Go to Google My Business	转到“Google 我的商家”
Find answers in reviews...	在评价中寻找答案…
Ready to do more for your business on Google?	想让您的商家在 Google 上取得更大效益吗？
New! Follow topics that interest you	新功能！现在您可以关注感兴趣的主题了
Turn your feed on or off	开启或关闭动态消息功能
Change your language on Google	更改 Google 的显示语言
Tap a type of card to see options and make changes.	点按资讯卡类型，以查看选项并进行更改。
Confirm your choice if asked.	在系统提示时，确认您的选择。
You can turn certain account settings on or off to control which data is stored.	您可以开启或关闭某些帐号设置，以控制存储哪些数据。
Control what information Google can use	控制 Google 可以使用哪些信息
Choose if you want cards in your feed and notifications.	选择是否希望在动态消息和通知中显示资讯卡。
Choose which apps and websites show cards.	选择允许哪些应用和网站显示资讯卡。
How Google decides what shows up in your feed	Google 如何确定应在您的资讯流中显示哪些内容
Choose what shows up in your feed	选择在动态消息中显示哪些内容
Turn categories on or off.	开启或关闭类别。
Choose the types of cards you want to see in your feed	选择您想在资讯馈送中看到的卡片类型
44th Anniversary of the Birth of Hip Hop	嘻哈音乐诞生 44 周年
Free on Google Play	前往 Google Play 免费安装
Comments will be open shortly before the match	我们会在比赛开始前不久开放评论
Is this place popular with the college crowd?	这个地方是否受大学生群体欢迎？
What Wi-Fi service is here?	这里提供哪种 Wi-Fi 服务？
Does this place sell women's clothing?	这个地方卖女装吗？
Double Pinyin - Pinyin PlusPlus	双拼 - 拼音加加
View your Firebase Analytics data	查看您的 Firebase Analytics 数据
Let customers open your menu directly	让客户直接打开您的菜单
Have a link to your menu?	您有菜单链接吗？
Improve your online presence by linking to your official website	添加官方网站链接来提高您在网上的曝光度
Listings with photos draw more clicks than those without	为商家信息添加照片可提高点击率
Google sign-in prompt	Google 登录提示
These words are saved only to your device.	这些字词仅保存到您的设备。
What Gboard sends to Google	Gboard 发送给 Google 的内容
You can tap the translated text to see more translations.	您可以点按译文以查看更多翻译。
Tap the language to translate from.	点按要翻译的源语言。
Send emojis and GIFs	发送表情符号和 GIF
To type in multiple languages, select an option below to choose languages.	要以多种语言输入内容，请选择下面的一个选项来选择语言。
Use multiple languages in the same conversation.	在同一对话中使用多种语言。
On some Android devices, Gboard is already the default keyboard.	在某些 Android 设备上，Gboard 已经是默认键盘。
A word will be entered in the message field.	系统会在消息字段中输入相应的字词。
Choose which apps and websites show cards in your feed.	选择哪些应用和网站可在动态消息中显示资讯卡
Choose what shows up in your feed	选择在您的动态消息中显示哪些内容
